Time (Ma),Total ridge length (km),Mean ridge spreading rate (cm/yr),Mean ridge spreading rate SD (cm/yr),Crustal formation rate (km^2/yr),Total subduction zone length (km),Mean trench convergence rate (cm/yr),Mean trench convergence rate SD (cm/year),Crustal subduction rate (km^2/yr),Total transform length (km)
169.0,50.28703199896901,7.437711495458281,4.0029940574295155,3.7411759064860033,60.324379286520234,6.56640580714228,3.752603502211047,3.961987698797598,7.432681043954504
170.0,50.00346331605799,7.461423686632061,4.032334614810789,3.731792645585794,60.30066588222889,6.557429236499282,3.538087435961954,3.954414560786518,7.439954461820686
171.0,48.55746532137806,7.647906509415218,3.970537722570755,3.714378677958241,59.406246553018406,6.653008336491083,3.47858964023927,3.952437040940626,7.128294513192859
172.0,48.20681631256005,7.682671362859465,3.9958876210272978,3.704298331752712,59.396605174939836,6.657519299255915,3.4764377990590623,3.9544114808479924,7.217217460325218
173.0,47.85135898975271,7.724841259899599,4.03174602816013,3.6971488805514294,59.394401539797286,6.661377137885251,3.474822892152961,3.9565434916273725,7.2997576722794735
174.0,47.955714436110455,7.874421312943146,4.170675645833866,3.7769090818741353,59.393776201636555,6.664790937477326,3.473297195721281,3.958508190017475,7.360477033444287
175.0,46.73005914266688,7.9641065112556735,4.188941024870619,3.7223884183771894,59.39538807247637,6.69267881855751,3.495763161472567,3.975118220633532,7.697824516026359
176.0,46.3597096796164,8.012509393358398,4.231002027936872,3.7151603359536853,59.39637119127057,6.69227943184534,3.495932338775594,3.9749079357388455,7.761258427980449
177.0,45.90270728689499,8.012165915751902,4.24388766848449,3.678378931165725,59.42171996712361,6.321732279727015,3.187726252081187,3.7559403681141306,7.824914435702177
178.0,46.68782598569258,7.9316419747274765,4.31764291492405,3.703827065267069,60.56817251065554,6.387425277386168,3.1349198295423015,3.7913155480352434,9.842137959635139
179.0,46.290351182544974,7.990379152760927,4.358401234698874,3.6992504752080904,60.63539952828527,6.383727621355511,3.1374119827347116,3.789582378340381,9.904517139329393
180.0,45.901213548434725,7.223090465805336,4.128314501290006,3.316206660539857,60.70214066995687,5.366251307617477,3.1911444240375655,3.1865701728172646,9.96811323688306
181.0,38.528122037215546,6.895864542966687,3.88473136532709,2.6570796535809835,61.53939767960226,4.447035968401739,2.7911025021280107,2.668573803419572,14.742135758581547
182.0,38.196846680576364,6.9400294459841705,3.923746777380531,2.6509685239959886,61.49504212802492,4.449225880475317,2.79640087629937,2.6678976325775086,14.730862694433494
183.0,37.91438147035413,6.97955313129654,3.9654742745842264,2.6465036516971323,61.439038833847526,4.454402022468243,2.806284006507843,2.6603103401183823,14.763160702320743
184.0,37.628937829403945,7.02162372084975,4.00872027083109,2.64239632782952,61.383095916558496,4.457339912500735,2.813729091841682,2.660596964780501,14.729470704660248
185.0,37.33970297958755,7.064443015537707,4.052290168345896,2.6380187168794476,61.35020186770351,4.4582636699920934,2.835990865606276,2.6646685836260033,14.650179289287149
186.0,37.04755892711345,7.107456494145836,4.096381200751922,2.6334606174795243,61.276040891887625,4.459533450281077,2.838620410111033,2.664311138013007,14.624855957789384
187.0,39.05203119170579,6.93017101749459,4.119743467728192,2.7066045243734584,61.21775376041645,4.459934272288661,2.8405594048562963,2.6619955126360466,12.299166776006844
188.0,38.80159039069208,6.9677191047094675,4.162097195166902,2.70390586323854,61.06367360392622,4.4613351089109115,2.845061061417359,2.6560423032508242,12.22737885185646
189.0,38.55166218273912,7.00649871012505,4.204384884186592,2.7012430108948613,61.06682628856428,4.454926824737761,2.8421932113666926,2.6523656338961934,12.155893995544861
190.0,35.936576502785144,7.254440382410281,4.125573625512167,2.6071644856696765,61.01432241277851,4.366445834015522,3.2319703795988755,2.5978608573643394,14.46809780775043
191.0,33.5122768776861,8.115146408590647,3.5602285627763957,2.7198794569769387,64.53524568370949,4.0538183400123415,2.7034461286731015,2.6165463835479654,12.72525488182824
192.0,33.43401737976434,8.129632214723658,3.5558154273922,2.718382161032399,64.64289142630633,4.033306776533194,2.6940239578733935,2.6077010168122454,12.847592134232972
193.0,33.439621031527615,8.133967608586522,3.5528634078615706,2.720251970475356,64.79342136640955,4.020340891194031,2.692000513666217,2.6053150100420632,12.847741537689826
194.0,33.44201648044444,8.137780821831528,3.5504917996373067,2.72182641841976,64.9465554198021,4.008152844599743,2.691154985533897,2.603517417845949,12.88531060217915
195.0,33.445571502616076,8.141791644166647,3.548477577162283,2.7232823586469683,65.09537235408565,3.996026576582015,2.6944598458313624,2.601676036462962,12.923229104453474
196.0,38.80352940331941,7.419007118006257,3.8031538923699286,2.879078558559565,70.46567347181283,3.9275016707546753,2.7226393657894405,2.5672204485810513,12.630863200281075
197.0,38.41573946307748,7.495027348320256,3.7538102785207466,2.8795141212982736,70.72542057176406,3.916907803102453,2.721356009173119,2.5689512709589084,13.060955178860405
198.0,38.80679001981419,7.52339179111133,3.666672077628763,2.91972672681628,71.89637609177946,3.8190970217905256,2.74643059996235,2.5780670001090056,14.115705805369993
199.0,38.838522089699374,7.519502217925727,3.67130457933836,2.920641449995756,72.04442039597868,3.814979644402123,2.7478642003772564,2.5791658356789022,14.11099836383473
200.0,39.01015150531231,8.423046609370473,3.455010575963087,3.2859160387017736,72.11761026868415,4.917643382347257,3.7032980204128374,3.3291312160430597,10.787607882289116
201.0,35.044602944313816,8.954291821780943,3.1616648703988197,3.1378017140474763,68.24654864526258,4.877223856171973,3.8869011199076686,3.329211711917594,10.367893854782782
202.0,34.97566407999861,8.970254158366734,3.150511269911761,3.1372534321845507,68.41801241352017,4.874212602786651,3.8809455728996496,3.3354959620810183,10.358020813560579
203.0,34.90906098966131,8.985742018292722,3.1395326456178756,3.1366839921586296,68.58581817561854,4.871928213740435,3.8740321461911,3.342202649068387,10.355239260071734
204.0,34.84463807277768,9.000553426876596,3.129152795993612,3.1360856212101993,68.7362217824719,4.871888030739465,3.8675909662452765,3.349555854108926,10.352539853476022
205.0,34.78224701088925,9.015156691239651,3.1190936763055186,3.135451599388641,68.88440577555845,4.873483486796923,3.832471665033768,3.357722657500061,10.348038636342734
206.0,34.71934255806175,9.029299988365572,3.1085993781475127,3.134747817323419,69.00093278391925,4.8676231160173975,3.8202856256790985,3.359542415085883,10.335181877246873
207.0,34.65821772839568,9.042908499205486,3.0988781478250393,3.133990178146941,69.11468941238297,4.860413337134572,3.80779127763716,3.359873774793364,10.322377115043652
208.0,34.60667113718015,9.056619968279751,3.0893165099900433,3.1340431707644028,69.23387921941809,4.852406459921125,3.79532675355455,3.3602323698410315,10.309624962763934
209.0,34.55982763858275,9.070120013081066,3.080004672438286,3.134380940858647,69.35222031843678,4.846819805674235,3.7837370350243544,3.3620190313779386,10.296926046694505
210.0,34.514132770154376,9.08253426662626,3.071426824466447,3.134654919447389,69.42907879409537,4.828901980521256,4.229934765279497,3.3537618770868143,10.284329426007165
211.0,34.84588950279733,9.057652064768702,3.08658659441787,3.156165495436183,69.54644496227259,4.826257636961138,4.211399491803548,3.3576475207822694,10.029448762079614
212.0,34.8136844455297,9.067782704866405,3.0815070885434683,3.156804148040588,69.65951894405652,4.835679390727505,4.191569532968365,3.36961648615292,10.003204874253983
213.0,34.788669232427516,9.07616977994202,3.0781892969790587,3.157445693194826,69.75060040051903,4.824180990529994,4.174881002604423,3.366101166030811,9.96337868869585
214.0,35.73269854534989,8.885951227231544,3.2589794396027947,3.1750749523936763,69.8904761541311,4.818358135875327,4.164077305441287,3.3687698214618873,8.975619817492824
215.0,35.73247118847836,8.890043823587398,3.258238699514435,3.176572229739981,70.04564466712246,4.8157254245064,4.114574973392918,3.3744595579298475,8.946460606935995
216.0,35.71202543087701,8.898562059618605,3.2532615675459398,3.177714798223334,70.20805638261227,4.809388916438079,4.103859823557651,3.3776946533878185,8.917335119315517
217.0,35.6869619352304,8.90770492383659,3.2477071487057536,3.178686652779072,70.37263889458634,4.802517113952875,4.092784084837275,3.3808228090785537,8.888239660226482
218.0,35.65366508494297,8.917881606240732,3.2409563849632916,3.179422208685913,70.55010536858504,4.794990487437686,4.0813000685937375,3.3839049061236817,8.859170546853187
219.0,35.6151124586639,8.928933192483766,3.2335258254658337,3.1799322177463134,70.7317183359804,4.786720662802039,4.068580812562815,3.386807289550819,8.830124106258689
220.0,35.57263253810832,8.902553270977227,3.338040499676072,3.166807126733057,70.91141584976148,4.73955327973325,3.3908842145058284,3.3618907110634226,8.801096673748873
221.0,37.821324366357324,8.611445309506175,3.4304150411939904,3.2568400382454605,66.53179876414006,4.6170860242818925,3.1740863579881684,3.0728078203551514,9.112369753701993
222.0,37.81199932206027,8.623611254525485,3.4235874788601866,3.2605986966783482,66.60776524980982,4.617711963340403,3.1813134908096417,3.0767795160434535,9.059376329585657
223.0,37.80228763622972,8.635574645487175,3.4167536988394316,3.2642637564287527,66.6641664599276,4.619952695207638,3.1908379501385045,3.0808038801948796,9.006777603548151
224.0,37.79191776928358,8.647142530088,3.4099820789479,3.2678002875285292,66.6593282225748,4.628373388806688,3.20057891634936,3.086335519634191,8.954568035887846
225.0,37.7758473575052,8.660138607212877,3.4025325297816447,3.2712270312709535,66.64291380740052,4.648548550696946,3.1903543868811064,3.0990398201905927,8.896298270633958
226.0,37.72973359693979,8.678261201560792,3.390978743877291,3.2741861840099897,66.82356316823098,4.65373368259275,3.198241596498821,3.110742034360215,8.867302776480573
227.0,37.68643332948147,8.694644181917457,3.3798404135272317,3.276659751596247,66.99648044676431,4.65781097787094,3.207029367551998,3.1217521410682942,8.838300153257627
228.0,37.6532129638706,8.7092853140819,3.370199286022214,3.2791573184855225,67.1674648036167,4.660613116540424,3.2153671743538297,3.1315154377934493,8.809504891520112
229.0,37.61245345443685,8.722221092723466,3.361620613814617,3.2805156729987166,67.3402785031258,4.662441170302992,3.223008638936437,3.1408172546263273,8.85878380533138
230.0,33.040669933244764,10.93074847929251,3.46920444054592,3.611534324596692,61.72005801338877,5.103645939707768,3.2095892924066978,3.1501516809675456,13.009452656807003
231.0,33.77666123847734,10.561499422762994,3.7605472006281984,3.567288540977,61.3124880712284,6.129424120504808,3.573119588418993,3.759357183893343,14.370426947337366
232.0,33.72438642028564,10.555818912885854,3.78735106550755,3.5597727621684254,61.48303386529423,6.138833184933471,3.5796744981434925,3.7756229060871314,14.419166874605258
233.0,35.24535287816356,10.612378251835342,3.737669653374361,3.740357546234519,63.9943656365348,6.146262493706126,3.5863261708591185,3.7918176971963677,12.882502962978387
234.0,35.185394204732866,10.614228933460012,3.763872175694198,3.734495699112414,64.27337757816449,6.142280082310005,3.5992782981822944,3.806736087310609,12.928730341975621
235.0,35.122627520897304,10.615113922437933,3.7905587384343096,3.7282600621778843,64.33887795910988,6.195654563572176,3.5567316444157155,3.8439556331986506,12.976212265789453
236.0,36.789536056116155,10.221849584659576,4.12974699591889,3.760439474109617,65.89333900813402,6.074748658059302,3.627089398709665,3.863692115350641,14.914655888702258
237.0,36.67486484414238,10.231329235459533,4.1494708063743335,3.752262943304538,69.5391343361731,5.880876326009088,3.7302033446540586,3.8088579099313793,16.825756890951965
238.0,36.5605652272112,10.241737702525668,4.169685467524836,3.744201626164082,69.50608857822644,5.8821423382724145,3.7420638136337216,3.801100413129166,16.811789974534697
239.0,34.86562589263485,10.627500440518892,3.8947979474060492,3.7051672661592,66.52511322437536,6.1714395669238264,3.5606946881363823,3.9651573826814746,13.212853563982353
240.0,34.84353567025852,10.914778542467877,3.7718222218240545,3.8030116253049724,66.56673180803716,5.875228797431608,3.182784167411458,3.7772838353243965,13.260533317686784
241.0,34.36064243547987,10.97219102946417,3.9367341101538016,3.770212211158863,66.8307240587191,5.943704157968196,3.194160711054652,3.8378744347967064,14.13346719597805
242.0,34.333718433373434,10.95655684674738,3.9482313838519754,3.761822834671996,66.81190100145601,5.9276197458897615,3.189853567192232,3.82729081858531,14.182368203554704
243.0,34.306020267545605,10.939949603804346,3.960277248227537,3.7531140711970785,66.79729108069836,5.909176874762625,3.185838632834368,3.8153565460459937,14.230936642127574
244.0,34.27753198724856,10.923092789717188,3.972715747635776,3.744085388093692,66.80796078342375,5.887959726764871,3.1776204058937676,3.8032872953399894,14.279180663696238
245.0,34.24823723861045,10.904859058362,3.986007968421765,3.7347351439206853,66.83045799334552,5.899421267770235,3.1356642762545914,3.812915603348474,14.327108226228336
246.0,34.34094807245032,10.894062741789831,3.9940505695969257,3.74114848655432,68.9438351937822,5.705711349100781,3.2176233035351554,3.8090718382491198,17.307173815331126
247.0,34.17015578168656,10.851603153083369,3.9944736212327454,3.7080714011207427,67.70430023926885,5.788488396918001,3.140998464539678,3.793706960094539,13.675670775653073
248.0,34.14582025654539,10.842985006473887,4.022041237783312,3.702546832510248,67.629698892027,5.769080010012609,3.128746976251431,3.7776686430518827,13.799664700369437
249.0,34.14304899634419,10.83178213306104,4.050904395636112,3.698467997264967,67.46047825761268,6.87678982451151,7.830009938302239,4.492541200148875,14.31406080081037
