Time (Ma),Total ridge length (km),Mean ridge spreading rate (cm/yr),Mean ridge spreading rate SD (cm/yr),Crustal formation rate (km^2/yr),Total subduction zone length (km),Mean trench convergence rate (cm/yr),Mean trench convergence rate SD (cm/year),Crustal subduction rate (km^2/yr),Total transform length (km)
80.0,78.10326557563025,5.9250576465575415,4.301541058843423,0.005353730414801251,68.83206465678376,7.007866395115501,7.797034385418568,0.004594981620207938,39.51294582324126
81.0,77.58568669521448,5.868191960426014,4.255932258092361,0.0053981993126037825,67.07218846430153,7.212956674812483,7.839766904047838,0.004604829427570254,40.46189013674668
82.0,77.37085635848996,5.884584164466595,4.270283194477844,0.005396961270309856,67.04388451086932,7.254029951444198,7.867192311260848,0.004632222470485765,40.78292623660746
83.0,63.42797655383546,5.268188467328662,3.9103682480542314,0.004129321916574984,67.02116270262775,5.865952034575653,5.588298299676254,0.003757186189745702,41.22748161656004
84.0,64.20512424848076,5.546008389512036,4.001980682788564,0.004389762899853804,64.22567688858511,6.331513787251626,5.777084480765357,0.004219726678554494,31.162744817786514
85.0,60.68561306912287,5.480198973570932,3.9751241315704546,0.004152751391699408,67.24536337474001,5.934874850246863,5.81731031602989,0.004124778121507936,34.32178677323325
86.0,68.59188949704838,5.417663532980846,3.731819239233467,0.004452262360814555,65.8998403669094,6.184277466987275,5.501937927825948,0.004224156638403779,44.1602109918079
87.0,65.51423079832271,5.32798330562631,3.817958210595229,0.004231130343673139,65.83147891308445,6.184543132258674,5.497128732972482,0.004223935119616408,46.06564349955217
88.0,64.94249083225901,5.351618758440058,3.8762054859389194,0.004240783710043641,65.8018395549888,6.22697881317521,5.562556215592656,0.004255058836742343,42.12881769170382
89.0,64.72426770208257,5.2869708665465796,3.890366796678978,0.004229838880725272,65.95535890996473,6.226768084432846,5.56262331126928,0.004250072872051229,42.191353565381924
90.0,63.079490758141525,5.640893093039122,3.848247178878488,0.004421757956070738,65.71889333745935,6.257502649097897,5.115739413718775,0.004262252854080394,45.15122551817144
91.0,61.8734830714859,5.467753639658791,3.916477631083036,0.004286973523376244,65.40689646145992,6.30119006887037,5.098368193619172,0.004276868680503408,43.15688677047441
